,0,1,2,3,4,5,sharpe_ratio,return_annualized,amzn_return_pct,xom_return_pct,aapl_return_pct,cof_return_pct
0,,,,,,,0.34134912150331487,42.32314611677288,0.05,0.25,0.55,0.75
0,,,,,,,0.3980589238865865,26.589593314389862,0.05,0.25,0.65,0.05
0,,,,,,,0.398631672032926,29.32300461703887,0.05,0.25,0.65,0.15
0,,,,,,,0.3933342110526844,32.05641591968789,0.05,0.25,0.65,0.25
0,,,,,,,0.38523616983211095,34.78982722233688,0.05,0.25,0.65,0.35
0,,,,,,,0.376153409373843,37.52323852498593,0.05,0.25,0.65,0.45
0,,,,,,,0.36704963146297054,40.256649827634924,0.05,0.25,0.65,0.55
0,,,,,,,0.35838855010291476,42.99006113028393,0.05,0.25,0.65,0.65
0,,,,,,,0.35036231375766064,45.72347243293293,0.05,0.25,0.65,0.75
0,,,,,,,0.39766604391048316,29.98991963054992,0.05,0.25,0.75,0.05
0,,,,,,,0.3991637571382399,32.723330933198916,0.05,0.25,0.75,0.15
0,,,,,,,0.395525513209486,35.45674223584795,0.05,0.25,0.75,0.25
0,,,,,,,0.3890910257591997,38.19015353849697,0.05,0.25,0.75,0.35
0,,,,,,,0.3813859025360997,40.92356484114599,0.05,0.25,0.75,0.45
0,,,,,,,0.37331527617503596,43.65697614379496,0.05,0.25,0.75,0.55
0,,,,,,,0.36537798317884496,46.390387446443995,0.05,0.25,0.75,0.65
0,,,,,,,0.3578272357159864,49.123798749092984,0.05,0.25,0.75,0.75
0,,,,,,,0.264153672249834,6.6919726308292535,0.05,0.35,0.05,0.05
0,,,,,,,0.28039455796340107,9.425383933478265,0.05,0.35,0.05,0.15
0,,,,,,,0.2789186095303934,12.158795236127272,0.05,0.35,0.05,0.25
0,,,,,,,0.2740532158430492,14.892206538776282,0.05,0.35,0.05,0.35
0,,,,,,,0.26917376907619056,17.625617841425303,0.05,0.35,0.05,0.45
0,,,,,,,0.2649466584417639,20.359029144074313,0.05,0.35,0.05,0.55
0,,,,,,,0.26140494133584113,23.09244044672333,0.05,0.35,0.05,0.65
0,,,,,,,0.25844811042778437,25.825851749372312,0.05,0.35,0.05,0.75
0,,,,,,,0.3287357160321513,10.092298946989308,0.05,0.35,0.15,0.05
0,,,,,,,0.32951642784972485,12.825710249638325,0.05,0.35,0.15,0.15
0,,,,,,,0.3196250647225528,15.559121552287326,0.05,0.35,0.15,0.25
0,,,,,,,0.3089103429238937,18.292532854936326,0.05,0.35,0.15,0.35
0,,,,,,,0.2995865309974515,21.025944157585354,0.05,0.35,0.15,0.45
0,,,,,,,0.2918609542459305,23.759355460234342,0.05,0.35,0.15,0.55
0,,,,,,,0.2855039602406901,26.492766762883363,0.05,0.35,0.15,0.65
0,,,,,,,0.28024103573710174,29.22617806553238,0.05,0.35,0.15,0.75
0,,,,,,,0.3605127162069793,13.49262526314936,0.05,0.35,0.25,0.05
0,,,,,,,0.35771806215403956,16.226036565798367,0.05,0.35,0.25,0.15
0,,,,,,,0.34635140909633644,18.959447868447377,0.05,0.35,0.25,0.25
0,,,,,,,0.33402340871572256,21.6928591710964,0.05,0.35,0.25,0.35
0,,,,,,,0.32293472946312674,24.42627047374539,0.05,0.35,0.25,0.45
0,,,,,,,0.3134706868926662,27.159681776394414,0.05,0.35,0.25,0.55
0,,,,,,,0.30549849616300545,29.893093079043414,0.05,0.35,0.25,0.65
0,,,,,,,0.2987763936754711,32.62650438169243,0.05,0.35,0.25,0.75
0,,,,,,,0.37619637560869246,16.892951579309415,0.05,0.35,0.35,0.05
0,,,,,,,0.3737482012944663,19.626362881958425,0.05,0.35,0.35,0.15
0,,,,,,,0.363640257711316,22.35977418460743,0.05,0.35,0.35,0.25
0,,,,,,,0.35184432514052644,25.09318548725645,0.05,0.35,0.35,0.35
0,,,,,,,0.34061373715760385,27.826596789905437,0.05,0.35,0.35,0.45
0,,,,,,,0.3306131096378654,30.56000809255446,0.05,0.35,0.35,0.55
0,,,,,,,0.3219155747950624,33.293419395203465,0.05,0.35,0.35,0.65
0,,,,,,,0.3144001084145829,36.026830697852475,0.05,0.35,0.35,0.75
0,,,,,,,0.3842198092751805,20.293277895469465,0.05,0.35,0.45,0.05
0,,,,,,,0.38297837033283,23.026689198118472,0.05,0.35,0.45,0.15
0,,,,,,,0.37484572159694085,25.760100500767482,0.05,0.35,0.45,0.25
0,,,,,,,0.36444726190194504,28.49351180341649,0.05,0.35,0.45,0.35
0,,,,,,,0.3539243839021294,31.226923106065506,0.05,0.35,0.45,0.45
0,,,,,,,0.3441256240326866,33.960334408714516,0.05,0.35,0.45,0.55
0,,,,,,,0.3353105311011206,36.69374571136352,0.05,0.35,0.45,0.65
0,,,,,,,0.3274914155054003,39.42715701401253,0.05,0.35,0.45,0.75
0,,,,,,,0.3884559439631743,23.69360421162951,0.05,0.35,0.55,0.05
0,,,,,,,0.38837824749670596,26.42701551427853,0.05,0.35,0.55,0.15
0,,,,,,,0.3821703332607122,29.160426816927536,0.05,0.35,0.55,0.25
0,,,,,,,0.3733864175780644,31.893838119576547,0.05,0.35,0.55,0.35
0,,,,,,,0.3639416155539526,34.627249422225574,0.05,0.35,0.55,0.45
0,,,,,,,0.3547526279737361,37.36066072487456,0.05,0.35,0.55,0.55
0,,,,,,,0.34620513541178816,40.094072027523566,0.05,0.35,0.55,0.65
0,,,,,,,0.33842222331324495,42.82748333017258,0.05,0.35,0.55,0.75
0,,,,,,,0.3907219632609546,27.093930527789574,0.05,0.35,0.65,0.05
0,,,,,,,0.3915658821559153,29.827341830438577,0.05,0.35,0.65,0.15
0,,,,,,,0.38700217678702564,32.56075313308758,0.05,0.35,0.65,0.25
0,,,,,,,0.37976335176094106,35.29416443573661,0.05,0.35,0.65,0.35
0,,,,,,,0.3714998266472006,38.027575738385615,0.05,0.35,0.65,0.45
0,,,,,,,0.36311393317011836,40.760987041034646,0.05,0.35,0.65,0.55
0,,,,,,,0.35505823638826084,43.494398343683656,0.05,0.35,0.65,0.65
0,,,,,,,0.3475340124992515,46.22780964633266,0.05,0.35,0.65,0.75
0,,,,,,,0.3919143499748744,30.494256843949643,0.05,0.35,0.75,0.05
0,,,,,,,0.3934390894170988,33.227668146598624,0.05,0.35,0.75,0.15
0,,,,,,,0.3902099382539915,35.96107944924764,0.05,0.35,0.75,0.25
0,,,,,,,0.38434091675710685,38.69449075189664,0.05,0.35,0.75,0.35
0,,,,,,,0.3772258887072366,41.42790205454565,0.05,0.35,0.75,0.45
0,,,,,,,0.36970642695300676,44.16131335719469,0.05,0.35,0.75,0.55
0,,,,,,,0.36225727850203043,46.894724659843696,0.05,0.35,0.75,0.65
0,,,,,,,0.35512744770661103,49.628135962492685,0.05,0.35,0.75,0.75
0,,,,,,,0.2363135768042723,7.1963098442289555,0.05,0.45,0.05,0.05
0,,,,,,,0.2598177701694919,9.929721146877968,0.05,0.45,0.05,0.15
0,,,,,,,0.26542729558797934,12.663132449526977,0.05,0.45,0.05,0.25
0,,,,,,,0.2650721244629363,15.396543752175987,0.05,0.45,0.05,0.35
0,,,,,,,0.26295470402758103,18.129955054824997,0.05,0.45,0.05,0.45
0,,,,,,,0.260470457793629,20.863366357474003,0.05,0.45,0.05,0.55
0,,,,,,,0.2580749366265622,23.596777660123006,0.05,0.45,0.05,0.65
0,,,,,,,0.25590218512573787,26.330188962772027,0.05,0.45,0.05,0.75
0,,,,,,,0.29991849177085317,10.596636160389004,0.05,0.45,0.15,0.05
0,,,,,,,0.3085924119500062,13.330047463038017,0.05,0.45,0.15,0.15
0,,,,,,,0.3054463427230532,16.06345876568703,0.05,0.45,0.15,0.25
0,,,,,,,0.2991656001995649,18.796870068336034,0.05,0.45,0.15,0.35
0,,,,,,,0.29266616827065967,21.530281370985037,0.05,0.45,0.15,0.45
0,,,,,,,0.2867801654445549,24.263692673634054,0.05,0.45,0.15,0.55
0,,,,,,,0.2816627013665647,26.997103976283068,0.05,0.45,0.15,0.65
0,,,,,,,0.27726378640174876,29.730515278932078,0.05,0.45,0.15,0.75
0,,,,,,,0.33683097214863134,13.996962476549058,0.05,0.45,0.25,0.05
0,,,,,,,0.3394825353890461,16.73037377919808,0.05,0.45,0.25,0.15
0,,,,,,,0.3331729302921213,19.46378508184708,0.05,0.45,0.25,0.25
0,,,,,,,0.32449940454639276,22.19719638449609,0.05,0.45,0.25,0.35
0,,,,,,,0.31591387204013593,24.930607687145102,0.05,0.45,0.25,0.45
0,,,,,,,0.3081691228815541,27.6640189897941,0.05,0.45,0.25,0.55
0,,,,,,,0.3014017908788147,30.39743029244311,0.05,0.45,0.25,0.65
0,,,,,,,0.2955448468554031,33.130841595092114,0.05,0.45,0.25,0.75
0,,,,,,,0.3579072373044219,17.397288792709112,0.05,0.45,0.35,0.05
0,,,,,,,0.35873393467546616,20.130700095358122,0.05,0.45,0.35,0.15
0,,,,,,,0.3520706769921795,22.864111398007136,0.05,0.45,0.35,0.25
0,,,,,,,0.34304000515755617,25.597522700656143,0.05,0.45,0.35,0.35
0,,,,,,,0.333861148661392,28.330934003305156,0.05,0.45,0.35,0.45
0,,,,,,,0.3253564184114545,31.064345305954163,0.05,0.45,0.35,0.55
0,,,,,,,0.31775540749938436,33.79775660860317,0.05,0.45,0.35,0.65
0,,,,,,,0.3110549716991383,36.53116791125218,0.05,0.45,0.35,0.75
0,,,,,,,0.3701936087495169,20.797615108869167,0.05,0.45,0.45,0.05
0,,,,,,,0.3708189181834703,23.531026411518177,0.05,0.45,0.45,0.15
0,,,,,,,0.36494091904944226,26.264437714167194,0.05,0.45,0.45,0.25
0,,,,,,,0.3565471649818242,28.99784901681619,0.05,0.45,0.45,0.35
0,,,,,,,0.34763281110576977,31.73126031946521,0.05,0.45,0.45,0.45
0,,,,,,,0.33907924054529,34.46467162211423,0.05,0.45,0.45,0.55
0,,,,,,,0.3312201225059406,37.198082924763234,0.05,0.45,0.45,0.65
0,,,,,,,0.3241377862857167,39.93149422741223,0.05,0.45,0.45,0.75
0,,,,,,,0.37757756493915695,24.197941425029224,0.05,0.45,0.55,0.05
0,,,,,,,0.37852524270239934,26.931352727678217,0.05,0.45,0.55,0.15
0,,,,,,,0.3737667144077544,29.664764030327234,0.05,0.45,0.55,0.25
0,,,,,,,0.3664047451674227,32.39817533297625,0.05,0.45,0.55,0.35
0,,,,,,,0.358188836366328,35.131586635625254,0.05,0.45,0.55,0.45
0,,,,,,,0.35000770797417935,37.86499793827429,0.05,0.45,0.55,0.55
0,,,,,,,0.3422699850793339,40.59840924092328,0.05,0.45,0.55,0.65
0,,,,,,,0.3351342165387096,43.331820543572306,0.05,0.45,0.55,0.75
0,,,,,,,0.3821451478321918,27.59826774118926,0.05,0.45,0.65,0.05
0,,,,,,,0.38352101060464694,30.331679043838285,0.05,0.45,0.65,0.15
0,,,,,,,0.3798775492831731,33.065090346487295,0.05,0.45,0.65,0.25
0,,,,,,,0.37363516426311305,35.79850164913628,0.05,0.45,0.65,0.35
0,,,,,,,0.3662960914611415,38.5319129517853,0.05,0.45,0.65,0.45
0,,,,,,,0.358711310305732,41.26532425443432,0.05,0.45,0.65,0.55
0,,,,,,,0.35132814529269846,43.99873555708332,0.05,0.45,0.65,0.65
0,,,,,,,0.3443607966591138,46.732146859732346,0.05,0.45,0.65,0.75
0,,,,,,,0.3850365044334178,30.998594057349333,0.05,0.45,0.75,0.05
0,,,,,,,0.3868035608427485,33.732005359998325,0.05,0.45,0.75,0.15
0,,,,,,,0.38414906582412944,36.465416662647335,0.05,0.45,0.75,0.25
0,,,,,,,0.37897211727708574,39.198827965296346,0.05,0.45,0.75,0.35
0,,,,,,,0.37254554825958147,41.93223926794535,0.05,0.45,0.75,0.45
0,,,,,,,0.3656551627364263,44.66565057059438,0.05,0.45,0.75,0.55
0,,,,,,,0.35875690343559513,47.39906187324341,0.05,0.45,0.75,0.65
0,,,,,,,0.35209918822157465,50.13247317589239,0.05,0.45,0.75,0.75
0,,,,,,,0.21578384988383442,7.700647057628653,0.05,0.55,0.05,0.05
0,,,,,,,0.24246013554091028,10.434058360277662,0.05,0.55,0.05,0.15
0,,,,,,,0.2528220659575519,13.167469662926678,0.05,0.55,0.05,0.25
0,,,,,,,0.25608842132021414,15.900880965575684,0.05,0.55,0.05,0.35
0,,,,,,,0.25643732998388735,18.6342922682247,0.05,0.55,0.05,0.45
0,,,,,,,0.25561962845646496,21.36770357087371,0.05,0.55,0.05,0.55
0,,,,,,,0.2543728610663743,24.101114873522718,0.05,0.55,0.05,0.65
0,,,,,,,0.25301312426655787,26.834526176171735,0.05,0.55,0.05,0.75
0,,,,,,,0.276249605511858,11.100973373788706,0.05,0.55,0.15,0.05
0,,,,,,,0.2898880851855442,13.834384676437722,0.05,0.55,0.15,0.15
0,,,,,,,0.2918594929275746,16.567795979086725,0.05,0.55,0.15,0.25
0,,,,,,,0.28935215363759054,19.301207281735746,0.05,0.55,0.15,0.35
0,,,,,,,0.28544545754410583,22.034618584384756,0.05,0.55,0.15,0.45
0,,,,,,,0.28133806942088996,24.768029887033755,0.05,0.55,0.15,0.55
0,,,,,,,0.2774642220774371,27.501441189682794,0.05,0.55,0.15,0.65
