,start,end,years,tradesperyear,mean_annl_pct_return_strat,mean_annl_pct_return_buyhold,annual_return_strat_over_buyhold,mean_annl_pct_return_trd_avg,max_drawdown_pct,mar,Sortino_Ratio_annl,Sharp_Ratio_annl,long_ma,short_ma,atr_thrshld,days_in_trade,tck
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ORCL
0,1986-05-21 00:00:00,2017-03-14 00:00:00,30.835616438356166,4.41048422923,3.0867895518875033,13.475023408264608,-10.388233856377106,7.0621614854612655,22.569027611,0.13677104769801834,0.0912758455719465,0.0586580998135999,50,5,0.0,10,ORCL
0,1986-05-21 00:00:00,2017-03-14 00:00:00,30.835616438356166,4.41048422923,7.901164870109034,13.475023408264608,-5.573858538155574,1.7308413727731453,24.9099639856,0.31718893189403585,0.23966251997916557,0.15460829252554797,50,5,0.0,20,ORCL
0,1986-05-21 00:00:00,2017-03-14 00:00:00,30.835616438356166,4.41048422923,6.779729210389895,13.475023408264608,-6.695294197874713,1.3611325053145538,42.8108108108,0.15836488685885888,0.19926565887433279,0.1324827271011821,50,5,0.0,30,ORCL
0,1986-05-21 00:00:00,2017-03-14 00:00:00,30.835616438356166,4.41048422923,2.8959425213222145,14.54827712272888,-11.652334601406665,7.083716094182238,22.569027611,0.1283149000139272,0.08568639514707957,0.05522015483648654,50,5,0.5,10,ORCL
0,1986-05-21 00:00:00,2017-03-14 00:00:00,30.835616438356166,4.41048422923,8.795427654903332,14.54827712272888,-5.752849467825548,2.1026840741720925,24.9099639856,0.35308873429084053,0.26735476754273957,0.17208611352272785,50,5,0.5,20,ORCL
0,1986-05-21 00:00:00,2017-03-14 00:00:00,30.835616438356166,4.41048422923,7.308286038811751,14.54827712272888,-7.239991083917129,1.7703099384510974,43.8131341122,0.16680582630992163,0.21493899131183306,0.14293022908929776,50,5,0.5,30,ORCL
0,1986-05-21 00:00:00,2017-03-14 00:00:00,30.835616438356166,4.57263438472,3.5771618290405316,14.615490979133083,-11.038329150092551,4.749655043972518,22.569027611,0.1584987129569835,0.10695040724428019,0.0700567483403437,50,5,1.0,10,ORCL
0,1986-05-21 00:00:00,2017-03-14 00:00:00,30.835616438356166,4.57263438472,8.565626243725566,14.615490979133083,-6.0498647354075175,2.078622394604065,25.1879975423,0.3400677735229863,0.26103200753908107,0.1705696946928456,50,5,1.0,20,ORCL
0,1986-05-21 00:00:00,2017-03-14 00:00:00,30.835616438356166,4.57263438472,6.6030076709245655,14.615490979133083,-8.012483308208518,1.8548662435962209,44.0,0.15006835615737582,0.19295615225428026,0.12991537108924736,50,5,1.0,30,ORCL
0,1986-05-21 00:00:00,2017-03-14 00:00:00,30.835616438356166,4.70235450911,3.2951884340822524,14.21496886095861,-10.919780426876358,4.663967567038697,22.569027611,0.1460048917867554,0.09980305353198937,0.06543300207547156,50,5,1.5,10,ORCL
0,1986-05-21 00:00:00,2017-03-14 00:00:00,30.835616438356166,4.70235450911,8.799654683650093,14.21496886095861,-5.415314177308517,2.0915551283430767,25.1879975423,0.34935904169669274,0.2710206252774609,0.17679599832884832,50,5,1.5,20,ORCL
