,start,end,years,tradesperyear,mean_annl_pct_return_strat,mean_annl_pct_return_buyhold,annual_return_strat_over_buyhold,mean_annl_pct_return_trd_avg,max_drawdown_pct,mar,Sortino_Ratio_annl,Sharp_Ratio_annl,long_ma,short_ma,atr_thrshld,days_in_trade,tck
0,1980-06-10 00:00:00,2017-03-14 00:00:00,36.78356164383562,2.55548934902,-1.7545628054837503,13.500141628356976,-15.254704433840727,1.1478543664372511,42.286181967,-0.04149258040968131,-0.05598592591629132,-0.04046255082095922,60,20,1.0,20,INTC
0,1980-06-10 00:00:00,2017-03-14 00:00:00,36.78356164383562,2.55548934902,-3.0645643892328933,13.500141628356976,-16.56470601758987,0.5445579853007709,52.6940390124,-0.05815770524842294,-0.09574096442115594,-0.0688411905807901,60,20,1.0,30,INTC
0,1980-06-10 00:00:00,2017-03-14 00:00:00,36.78356164383562,2.69141963355,-0.9170582208008038,13.758236963186853,-14.675295183987657,2.082118608297312,23.2142857143,-0.03950404643449472,-0.029308806127207963,-0.02007747230945652,60,20,1.5,10,INTC
0,1980-06-10 00:00:00,2017-03-14 00:00:00,36.78356164383562,2.69141963355,-3.1855471018117587,13.758236963186853,-16.94378406499861,1.028214125827676,42.286181967,-0.07533305097865065,-0.09460070463296616,-0.06800022073975545,60,20,1.5,20,INTC
0,1980-06-10 00:00:00,2017-03-14 00:00:00,36.78356164383562,2.69141963355,-3.5571280007404282,13.758236963186853,-17.31536496392728,0.5012246585766936,52.6940390124,-0.06750532066639252,-0.10582036991488152,-0.07539316058175788,60,20,1.5,30,INTC
0,1980-06-24 00:00:00,2017-03-14 00:00:00,36.74520547945205,3.97330748583,-0.1250579539218366,9.051227482375857,-9.176285436297693,1.6891196867000657,20.1754385965,-0.006198524672647224,-0.0043900725318562015,-0.003000861169556126,70,5,0.0,10,INTC
0,1980-06-24 00:00:00,2017-03-14 00:00:00,36.74520547945205,3.946093051,1.9214363434312265,9.051227482375857,-7.129791138944631,1.1759372186316148,34.2810457516,0.056049525366059075,0.06640601139694617,0.04515350468033244,70,5,0.0,20,INTC
0,1980-06-24 00:00:00,2017-03-14 00:00:00,36.74520547945205,3.946093051,-0.44405610866179446,9.051227482375857,-9.495283591037651,0.6516504452987663,45.8982952062,-0.009674784361097847,-0.014066492649662083,-0.009935729135172745,70,5,0.0,30,INTC
0,1980-06-24 00:00:00,2017-03-14 00:00:00,36.74520547945205,3.946093051,-0.2605618552332989,9.247185659122103,-9.507747514355401,1.678249640988211,20.1754385965,-0.012914804998519346,-0.009116589547274253,-0.006234766020386333,70,5,0.5,10,INTC
0,1980-06-24 00:00:00,2017-03-14 00:00:00,36.74520547945205,3.91887861616,1.5528693979985908,9.247185659122103,-7.694316261123512,1.1652794746590907,33.4105960265,0.046478350663584335,0.053508500784721115,0.036429738656404656,70,5,0.5,20,INTC
0,1980-06-24 00:00:00,2017-03-14 00:00:00,36.74520547945205,3.91887861616,-0.5934378323505074,9.247185659122103,-9.84062349147261,0.6533490762055822,46.1258278146,-0.012865629961941925,-0.018763940858873004,-0.013260883255465546,70,5,0.5,30,INTC
0,1980-06-24 00:00:00,2017-03-14 00:00:00,36.74520547945205,3.8644497465,0.305832560573438,9.488211352123276,-9.182378791549837,1.8702141804954626,18.7752355316,0.016289146416206376,0.01103127280989511,0.007460491743263772,70,5,1.0,10,INTC
0,1980-06-24 00:00:00,2017-03-14 00:00:00,36.74520547945205,3.83723531166,1.8252861935907916,9.488211352123276,-7.6629251585324845,1.1543706254440802,33.4105960265,0.054631955447414185,0.06384903096336336,0.043340146146007494,70,5,1.0,20,INTC
0,1980-06-24 00:00:00,2017-03-14 00:00:00,36.74520547945205,3.83723531166,-0.17330579965257886,9.488211352123276,-9.661517151775854,0.6558799684424029,46.4525547445,-0.0037308130974863167,-0.0055195014006485825,-0.0038920566079653626,70,5,1.0,30,INTC
0,1980-06-24 00:00:00,2017-03-14 00:00:00,36.74520547945205,3.83723531166,-0.7048358533834342,8.822834646157984,-9.527670499541419,1.7046661796546585,25.446691633,-0.027698526140378783,-0.0248591558023703,-0.017177928796002717,70,5,1.5,10,INTC
0,1980-06-24 00:00:00,2017-03-14 00:00:00,36.74520547945205,3.81002087683,1.931806758798471,8.822834646157984,-6.891027887359513,0.9825196701740404,29.2682926829,0.06600339759227573,0.06903022282646745,0.046586981378969654,70,5,1.5,20,INTC
